school_name,major_name,batch,batch_year,tier
中南财经政法大学,法学,,,national
中南财经政法大学,税收学,,,national
中南财经政法大学,经济学,,,national
中南财经政法大学,经济统计学,,,national
中南财经政法大学,统计学,,,national
中南财经政法大学,行政管理,,,national
中南财经政法大学,计算机科学与技术,,,national
中南财经政法大学,财政学,,,national
中南财经政法大学,金融学,,,national
中南财经政法大学,金融工程,,,national
中原工学院,工业设计,,,national
中原工学院,广播电视编导,,,national
中原工学院,建筑环境与能源应用工程,,,national
中原工学院,机械设计制造及其自动化,,,national
中原工学院,环境设计,,,national
中原工学院,电子信息工程,,,national
中原工学院,纺织工程,,,national
中原工学院,自动化,,,national
中原工学院,计算机科学与技术,,,national
中原工学院,软件工程,,,national
中国人民公安大学,交通管理工程,,,national
中国人民公安大学,侦查学,,,national
中国人民公安大学,公安情报学,,,national
中国人民公安大学,公安管理学,,,national
中国人民公安大学,刑事科学技术,,,national
中国人民公安大学,安全防范工程,,,national
中国人民公安大学,治安学,,,national
中国人民公安大学,法学,,,national
中国人民公安大学,涉外警务,,,national
中国人民公安大学,犯罪学,,,national
中国人民公安大学,网络安全与执法,,,national
中国人民大学,中国共产党历史,,,national
中国人民大学,人力资源管理,,,national
中国人民大学,会计学,,,national
中国人民大学,传播学,,,national
中国人民大学,伦理学,,,national
中国人民大学,保险学,,,national
中国人民大学,信息安全,,,national
中国人民大学,信息管理与信息系统,,,national
中国人民大学,信息资源管理,,,national
中国人民大学,农村区域发展,,,national
中国人民大学,农林经济管理,,,national
中国人民大学,化学,,,national
中国人民大学,历史学,,,national
中国人民大学,哲学,,,national
中国人民大学,国民经济管理,,,national
中国人民大学,国际政治,,,national
中国人民大学,国际新闻与传播,,,national
中国人民大学,国际经济与贸易,,,national
中国人民大学,土地资源管理,,,national
中国人民大学,城市管理,,,national
中国人民大学,工商管理,,,national
中国人民大学,市场营销,,,national
中国人民大学,广告学,,,national
中国人民大学,广播电视学,,,national
中国人民大学,应用心理学,,,national
中国人民大学,应用统计学,,,national
中国人民大学,数学与应用数学,,,national
中国人民大学,数据科学与大数据技术,,,national
中国人民大学,新闻学,,,national
中国人民大学,日语,,,national
中国人民大学,档案学,,,national
中国人民大学,汉语言,,,national
中国人民大学,汉语言文学,,,national
中国人民大学,法学,,,national
中国人民大学,物理学,,,national
中国人民大学,社会学,,,national
中国人民大学,社会工作,,,national
中国人民大学,税收学,,,national
中国人民大学,经济学,,,national
中国人民大学,经济统计学,,,national
中国人民大学,绘画,,,national
中国人民大学,统计学,,,national
中国人民大学,考古学,,,national
中国人民大学,能源经济,,,national
中国人民大学,英语,,,national
中国人民大学,行政管理,,,national
中国人民大学,计算机科学与技术,,,national
中国人民大学,财务管理,,,national
中国人民大学,财政学,,,national
中国人民大学,贸易经济,,,national
中国人民大学,资源与环境经济学,,,national
中国人民大学,金融学,,,national
中国人民大学,马克思主义理论,,,national
中国人民警察大学,公安政治工作,,,national
中国人民警察大学,抢险救援指挥与技术,,,national
中国人民警察大学,消防工程,,,national
中国人民警察大学,消防指挥,,,national
中国人民警察大学,火灾勘查,,,national
中国人民警察大学,警务指挥与战术,,,national
中国人民警察大学,边防管理,,,national
中国传媒大学,传播学,,,national
中国传媒大学,信息管理与信息系统,,,national
中国传媒大学,动画,,,national
中国传媒大学,国际新闻与传播,,,national
中国传媒大学,大数据管理与应用,,,national
中国传媒大学,工商管理,,,national
中国传媒大学,广告学,,,national
中国传媒大学,广播电视学,,,national
中国传媒大学,广播电视编导,,,national
中国传媒大学,录音艺术,,,national
中国传媒大学,影视摄影与制作,,,national
中国传媒大学,戏剧影视导演,,,national
中国传媒大学,戏剧影视文学,,,national
中国传媒大学,戏剧影视美术设计,,,national
中国传媒大学,摄影,,,national
中国传媒大学,播音与主持艺术,,,national
中国传媒大学,数字媒体技术,,,national
中国传媒大学,数字媒体艺术,,,national
中国传媒大学,文化产业管理,,,national
中国传媒大学,新闻学,,,national
中国传媒大学,汉语言文学,,,national
中国传媒大学,环境设计,,,national
中国传媒大学,网络与新媒体,,,national
中国传媒大学,艺术与科技,,,national
中国传媒大学,英语,,,national
中国传媒大学,葡萄牙语,,,national
中国传媒大学,视觉传达设计,,,national
中国传媒大学,计算机科学与技术,,,national
中国传媒大学,通信工程,,,national
中国传媒大学,音乐学,,,national
中国传媒大学,音乐表演,,,national
中国农业大学,会计学,,,national
中国农业大学,农业工程,,,national
中国农业大学,农业建筑环境与能源工程,,,national
中国农业大学,农业机械化及其自动化,,,national
中国农业大学,农业水利工程,,,national
中国农业大学,农学,,,national
中国农业大学,农村区域发展,,,national
中国农业大学,农林经济管理,,,national
中国农业大学,动物医学,,,national
中国农业大学,动物科学,,,national
中国农业大学,化学,,,national
中国农业大学,园艺,,,national
中国农业大学,国际经济与贸易,,,national
中国农业大学,土地资源管理,,,national
中国农业大学,地理信息科学,,,national
中国农业大学,工商管理,,,national
中国农业大学,应用气象学,,,national
中国农业大学,数学与应用数学,,,national
中国农业大学,机械设计制造及其自动化,,,national
中国农业大学,植物保护,,,national
中国农业大学,法学,,,national
中国农业大学,生态学,,,national
中国农业大学,生物技术,,,national
中国农业大学,生物科学,,,national
中国农业大学,电子信息工程,,,national
中国农业大学,社会学,,,national
中国农业大学,种子科学与工程,,,national
中国农业大学,能源与动力工程,,,national
中国农业大学,草业科学,,,national
中国农业大学,葡萄与葡萄酒工程,,,national
中国农业大学,计算机科学与技术,,,national
中国农业大学,资源环境科学,,,national
中国农业大学,车辆工程,,,national
